Sr.no.,Review_body,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,sent.val1,category_senti1,Date,Weekday,Month and Year,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18
147, worst customer service ever experienced trying order sim online process stucked becuase adress found list chat costumer service went information problem min asked call costumer service monday process begining took min time work problem send support promised back wed h recieed call wed agent went details min said order need extra process time h asked point call dont update ang wasting min time work answer ,0,1,1,2,1,2,0,2,2,5,1,Positive,22-Aug-18,Wednesday,Aug-18,,,,,,,,,,,,,,,,,,,
148, utter rubbish worst customer service ever experienced now entering second day trying talk customer services total spent hours hanging service thier system terminates call minutes call taken pick call taker company needs priorities sorted need another mb need kind customer servicebranson stop wasting time money messing rockets basic earthbound service operating star service ,2,3,3,2,3,2,1,5,4,7,-0.7,Negative,21-Aug-18,Tuesday,Aug-18,,,,,,,,,,,,,,,,,,,
149, useless company ,0,0,0,0,0,0,0,0,1,0,-0.75,Negative,21-Aug-18,Tuesday,Aug-18,,,,,,,,,,,,,,,,,,,
150, called mobile notify husband died two phones registered account name made clear wanted keep number happily set arrangement vm staff assured someone bereavement team touch explain options phone stay connected meanwhile less hours later disconnected now saying speak anyone urgently sort wait callback working days total distress ever need phone buy paygo handset airtime another provider manually transfer contacts uncaring inept go mobile ,3,2,3,1,1,4,1,5,6,5,-1.3,Negative,21-Aug-18,Tuesday,Aug-18,,,,,,,,,,,,,,,,,,,
151, yet appalling customer service useless staff read script script fit spouts rubbish thankfully escaping awful service weekupdatethis beyond stupidity new sim card allow incoming calls mobile send text telling going call resolve problem leave message voicemail saying tried call meif people brains dangerous ,1,2,3,4,0,3,1,2,9,4,-2.25,Negative,21-Aug-18,Tuesday,Aug-18,,,,,,,,,,,,,,,,,,,
152, really awful unhelpful disrespectful customer service forget ever getting help sit hold put someone reading script generally displays interest actually reading script heaven forbid ask question order answered script top condescending dismissive occasions never mind services work require extra steps part don t tell  s figure clearly going help really regretting signing  m pretty much paying treat like crap service better service point thing gone well setting service media mobile money services due pure personal determination rather actual service help employees around  s completely horrible experience across board ,5,6,5,4,3,5,2,8,9,15,1.7,Positive,17-Aug-18,Friday,Aug-18,,,,,,,,,,,,,,,,,,,
153, given stars terrible service every way signal g worlds worst customer serviceplease favour stear well clear ,1,0,1,1,0,1,0,1,1,2,0.45,Positive,17-Aug-18,Friday,Aug-18,,,,,,,,,,,,,,,,,,,
154, mobile many yearsalways good service ordering new mobile contract always hassle free easy next day deliverycustomer services always really helpful friendly ,0,3,0,0,3,0,1,4,0,4,4.25,Positive,17-Aug-18,Friday,Aug-18,,,,,,,,,,,,,,,,,,,
155, awful network provider mobile coverage middle cheltenham luckily noticed day cooling period called cancel obtain puc code assuming  d give days use code wrong cut instantly well minute call advisor appeared idea recommend anyone ,1,2,1,1,0,2,0,1,3,1,-0.95,Negative,16-Aug-18,Thursday,Aug-18,,,,,,,,,,,,,,,,,,,
156, disappointed mobile set new contract phone agreement th july insurance phone screen broke called customer services phone repaired phone sent back pristine condition witness work colleagues wasnt scratch th aug recieved email stating cracked lcd screen wasnt covered warrenty even though wasnt mark phone subjected physical damage short time id owned discussing customer services told claim insurance subsequently called asurion old phone registered knew nothing new samsung a sadly help went back told insured back went asurion raised claim missing details cancelled insurance s a policy longer required told complaints department refuse expensive repair bill phone back order claim trying sort insurance issue told categorically one customer service operative never st place hung pointed showing recent purchases bit online account id recieved text stating vmp active th july phone back spoke someone actually raised new paperwork back date th july short phone returned time frame stated customer services chase find happened turns complaints dept hadnt closed case properly phone wasnt despatched asked insurance issue got speak asurion reinstate direct debit order updated a phoned asurion today said right cancel s policy nothing new phone research missing documents whoever set new policy complete paperwork correctly policy never switched new phone currently insured nothing canceling direct debit policy need new phone use still insurance claim repairs new phone one clearly clue things work job properly never dealt incompetance large allegedly reputable company ashamed staff ,3,3,3,4,0,9,0,6,13,7,-3.5,Negative,15-Aug-18,Wednesday,Aug-18,,,,,,,,,,,,,,,,,,,
157, really bad customer service paid end contract months earlier company kept refusing give pac number phone several times talk several people explain everything fed refused explain company ended contract gave pac number months later official end contract also took money account even though paid everything owed months earlier similar thing happened husband rubbish company recommend anyone ,2,1,2,1,1,2,1,5,3,5,-1.25,Negative,15-Aug-18,Wednesday,Aug-18,,,,,,,,,,,,,,,,,,,
158, signed monthly contract gb data made clear sign gb data used charged times price continue using data furthermore mobile offer option stop data usage used allowance keeps working starts charging extremely high rate recommend using three instead tariff little higher automatically stop data usage hit allowance want data sell sensible affordable price mobile practices misleading unkind trading practices company investigated ofcom ,4,2,3,1,0,1,0,3,4,6,1.75,Positive,15-Aug-18,Wednesday,Aug-18,,,,,,,,,,,,,,,,,,,
159, took mobile contract years ago contract complete rang customer service put cancellation team told contract cancelled line disconnected within hours receive final bill th july today paying final bill contacted  patronising eric  told ring cancellation team person cancelled contract didnt properly even though told already process fault someone hasn t done job properly however insisted go theough process expense phone call also leave young infant hungry breast feeding less important still charged absolutely disgusted use company customer service makes physically ill seems job even though tell cancelled hasn t richard branson must proud ,1,5,1,2,3,4,3,3,5,6,-0.05,Negative,13-Aug-18,Monday,Aug-18,,,,,,,,,,,,,,,,,,,
160, believe second time month company stolen money basis direct debit set account cancelled yet happened say working days funds returned wrongfully taken direct debitupdate bank refunded direct debit silly going first place ,2,2,0,0,2,0,1,3,2,2,-0.15,Negative,13-Aug-18,Monday,Aug-18,,,,,,,,,,,,,,,,,,,
161, put tariff notification phone never worked abroad whole seven years despite numerous calls awful call center experience awful non uk based call center inept staff trying negotiate discount given put tariff notification loyal customer seven years manager extremely rude told wasn t loyal loyal discount bizarre rude decided leave passed pillar post call center come back incentive long term customer offered rate new customer trying negotiate staff won t negotiate say sorry  s best rude ,3,3,3,2,1,2,3,5,6,5,-0.2,Negative,12-Aug-18,Sunday,Aug-18,,,,,,,,,,,,,,,,,,,
162, leave o mobile long years decided look join mobile current phone broke needed mobile deals offering far better o better texts mobile data per month etc went website selected deal filled details done received emails register fill direct debit forms credit agreement etc hey presto completed email mobile dear mr james welcome gang done end shiney new phone dispatched blah blah blah tracking number etc told wife also o contracts run time tried deal phone name unsuccessful due credit score option place name customer agent told call pm home work spoke customer service time yet gave details confirmed deal etc told completenow reason back office cant speak parked order next day shiny new phone arrive excited receive courier pulled driven unknown reasonlooking tracking unknown reason return sender one explained end numerous phone calls non english speaking customer service goes decided pull plug even got new phone yet gave headache trying sort problem waste time shocking customer service cheeky bds sent bill days later handset even got direct debits canceled waste someone elses time ,1,9,1,4,4,4,5,10,10,15,2.05,Positive,11-Aug-18,Saturday,Aug-18,,,,,,,,,,,,,,,,,,,
163, oh stay away network don t work abroad times year ring going away need phone work times told yes  s set ready times phone europe follow advise nope won t work time mum went away followed procedures mum gets holland phone  t anything tried sorting mums behalf said need call said working phone reply  s number call lol vodafone now  s fantastic andbin long run cheaper ,0,4,0,1,0,0,0,3,1,4,4.55,Positive,11-Aug-18,Saturday,Aug-18,,,,,,,,,,,,,,,,,,,
164, customer service mostly overseas unhelpful rude request supervisor results accidental disconnection roam like home hitmiss transition old red sim new purple sim advertised upgrade fact downgrade g abroad many technical glitches tempted cheap deals offer better paying bit going decent provider ,0,0,0,1,0,0,1,1,3,3,-2.45,Negative,10-Aug-18,Friday,Aug-18,,,,,,,,,,,,,,,,,,,
165, terrible customer service hard understand people talking people inexperienced dealing customer complaints ,1,0,1,1,0,1,0,0,2,1,-2.5,Negative,09-Aug-18,Thursday,Aug-18,,,,,,,,,,,,,,,,,,,
166, calls customer services days explain sms problem every time different explanation every time put technical told one thing subsequent call told another ploy putting hold line goes dead person resolve problem cycle starts promise elevate manager guarantee lol resolution within working days respond query lack response record promise elevate ,0,2,0,1,1,1,0,4,3,5,0.15,Positive,09-Aug-18,Thursday,Aug-18,,,,,,,,,,,,,,,,,,,
167, family switched mobile june media customers opted unlimited data calls texts customer service abysmal took days keep old number phone individually turn voicemail log online got password wrongtoday wife phoned inform going holiday like use data roaming advertised roam like home informed cap roaming needless say cancelling next payment taken ,0,4,0,0,1,1,0,4,3,4,0.2,Positive,09-Aug-18,Thursday,Aug-18,,,,,,,,,,,,,,,,,,,
168, left vodafone years mobile great tariffs available biggest mistake made long time firstly sales team ensured several occasions use phone turkey lure lines away voda turned complete lie offshore customer service awful rude appalling fob saying manager phone back never happen signal uk dreadful customer service team lose signal regularly struggle phone anyone day without cut person stop hearing day goes past regret joining company signal piggy backed ee go full day without issue either signal person talking unable hear consider lucky next bill littered mistakes last pay remainder contract leave try phone bill take days resolve report backstreet outfit ombudsman send letter complaint days please taken great tariffs offers shop elsewhere bad others providers far worst ever come across since owned mobile stay clear mobile ,7,7,6,8,2,10,3,3,14,5,-5.25,Negative,08-Aug-18,Wednesday,Aug-18,,,,,,,,,,,,,,,,,,,
169, known better try anything name every brand tried past  shall say ing crp mobile differenttoday went local media shop bought payg sim told guy wanted try service see like wanted payg sim gb g data tried sell contract refused told wanted try coverage data speed paid £ sim jam pack went home put sim phone several smss arrived saying sim good go displayed g instead g waited waited rebooted phone times waited   change tried go online using phone guess internet email mobile data one sms messages setting voicemail decided give sim another minutes activate everythinganyway minutes going trying online going nowhere called customer services told needed text activate mobile data access point configuration phone already figured now guy shop never mentioned entire pack containing sim absolutely mention hugely important bit knows many people coming furthermore woman overseas call centre rose told sim plan changed starter standard something similar gb data instead gb paid also change back go back shop bought sim went back shop today wednesday put phone overseas call centre shop anything despite told call centre speaking woman call centre minutes said payg plan changed know way original plan back wait september current plan expire top now situation lost gb data loads minutes texts pay another £ back joke call spoke guy sold sim mentioned send text message activate mobile data nothing whatsoever sim pack simply said packs mention despite sending text activate mobile data simply work go onto internet pc search mobile uk apn settings enter manually searches came across many many others problem seems wellknown continue away nonmisinformation beyond now know bothered download speed mbs upload mbs g think favour avoid disaster called mobileupdate ive now learnt mobile allow g payg sims something told bought sim despite specifically saying wanted payg sim gb g data shower dishonest brds ,2,8,2,4,2,6,3,6,10,8,-0.4,Negative,08-Aug-18,Wednesday,Aug-18,,,,,,,,,,,,,,,,,,,
170, recent experience mobile vacation italy say least unacceptable three members family vm one service two dial data roaming called vm four times span six days went settings etc correct left uk response got   s referred technical team come back hrs  never got call sim faulty three sims  faulty  never recommend vm roaming better pay extra proper network ,0,4,0,0,2,1,0,4,2,6,2.65,Positive,08-Aug-18,Wednesday,Aug-18,,,,,,,,,,,,,,,,,,,
171, rude customer advisors hang seem find hard understand plain english advisors make error delete offer contract supposedly longer add system anymore load bsavoid company ,0,0,0,0,0,1,0,2,1,3,-1.5,Negative,07-Aug-18,Tuesday,Aug-18,,,,,,,,,,,,,,,,,,,
172, sim contract data allowance running years cost £month received bill around £ one month apparently data used data ever used aware used month contact made say large bill building rang vmobile explanation came brick wall next tried cancel contract account set answer questions security latest bill sent email address thought proof phone mine nope good enough long discussion subject suggested course seemed cancelling £ direct debit response robot end phone keep charging pass debt collector amazing customer service media broadbandtv pay around £ month mobile phone contracts going contracts run ,0,5,0,0,2,2,1,5,3,8,0.5,Positive,07-Aug-18,Tuesday,Aug-18,,,,,,,,,,,,,,,,,,,
173, fair signed sim deal days ago comment actual mobile service yethowever sim even arrived yet already sent bill wish read reviews signing ,0,2,0,0,1,0,1,1,0,3,2.2,Positive,07-Aug-18,Tuesday,Aug-18,,,,,,,,,,,,,,,,,,,
174, whilst trying sign media soon cancelled salesman phone tried sell mobile sim cards declined pushy fantastic offer told need sim cards told offer good miss available hours end agreed changed mind phone within hours claim amazing offer days later received mobile sim cards post immediately phoned told want ask cancelled sims assured done money taken account media details signing tv deal week later discover taken £ account sims cancelled agreed give refund unsympathetic complaint happened first place told well dealt refund now nothing else discuss bid good day now wait days back money never taken first place wonder many people done gotten away feel like attempted scam one company never give time day ,3,7,0,0,3,0,3,7,4,9,3.75,Positive,07-Aug-18,Tuesday,Aug-18,,,,,,,,,,,,,,,,,,,
175, company utter disgrace twoyear contract nearly came end discover end contract call mobile try sell hard sell stay said tried interrogate new provider tell nothing eventually called day contract ended payments complete told call another week time cancel contract took long enough phone time calling contract paid way expensive providers now getting almost double money way expensive make difficult leave pressurize customers stay ask questions nothing well done calling back bills paid disgrace ashamed tactics making formal complaint treatment advise others look smaller companies better deals without year contract monthly contracts available drawn greedy companies care customer shame mobile ,3,4,4,4,1,5,2,4,7,4,-1.6,Negative,06-Aug-18,Monday,Aug-18,,,,,,,,,,,,,,,,,,,
176, take contract richard sim onlyread upgrading changing sim contract cost £ cap limit data charge shhiit louds y go allowanceand thinking buying internet shocking pricesdata boundle gb £ top customers services temp hang terminate call whenever speak long min rich company small customer services cant talk much others waiting lol ,0,3,0,0,0,1,0,2,1,3,-1.15,Negative,06-Aug-18,Monday,Aug-18,,,,,,,,,,,,,,,,,,,
177, sold sim contract carphone warehouse trying buy tv currys wanted tv convinced taking good value deal ending day took contract tried porting number accross informed phone already unlocked salesman carphone warehouse therefore put sim card wait hours new contract ready go without service week now borrowed phone phone told set previous providers fault unlocking phone said ihave informed phone already unlocked must something service advised factory reset phone provide service followed virgins advice lost everything phone contacts photos whatsapp skype week method contacting anybody use phone dropping sim card disappointed thought getting good deal left nothing go appalling service disgusting attitude shame richard branson ,2,5,4,3,2,4,2,7,7,4,-0.6,Negative,06-Aug-18,Monday,Aug-18,,,,,,,,,,,,,,,,,,,
178, charged weeks service used sim card total one hour despite getting zero bars livetelephone care joke staff rude unhelpfulavoid ,0,0,0,0,0,0,0,0,1,0,1.1,Positive,06-Aug-18,Monday,Aug-18,,,,,,,,,,,,,,,,,,,
179, mega review worth reading considering switching going abroad recently went basel arrived received text saying use package uk normal however appreciate basel part france part switzerland received text inviting switch phone multi media messaging next day logged online surfed newspaper website racked £ worth data usage following day got text saying going switch account due reaching limit called found swiss charges raised complaint team told investigation opened someone call back days switched data immediately checked phone discovered text sent explaining charges switzerland seconds later multimedia message sent saw latter message days later got back basel airport received another text saying package per uk called check assured charged someone call back one called back today weeks later told notes back office say refund legitimate charges accidental guy laid back casual short rude excuse one bothered call back agree called retentions dept initially told refund full said refund £ £ said still thinking leaving refund anything told duty see messages telling texts large advertising message visible checked phone sent one fell deaf ears asked speak superviser told phone call back hour course one called back shambles years comparable deals loyalty counts nothing tried calling back refused refund want leave asked politely speak supervisor man refused saying nothing say want supervisor repeatedly asked speak superviser eventually agreed plunged phone silence call background whilst writing review phone call silent now minutes clearly hoping phone give staff reviewing website please advise scenario acceptable now ending call still held silence now minutes hang man suddenly comes back says £ credit applied account refund transpires discussion call called response text threatening close account switzerland actually charged £ man said free call queried hung got call number called back find asked chargeable call girl put hold hung called back time went billing man says switzerland europe absolutely charged normal package said wld check supervisor data usage refunded however holding phone comes back says sorry supervisor says tells £ credit pipeline £ worth charges phone says wait another month bill able told extra charges see end says phone call switzerland £ th july know calls charged outside package says charged £ call switzerland mistake calls around globe free back refund said charged event got home logged computer yes charged £ contact called back man said £ credit account yes charged call switzerland credit refund £ promised retentions said wait hrs see activity ombudsman may answer since believe anyone anymore one diff story another now phone hours calls made may credited £ plus £ may avoid customer care dont fufuaufufuaufufuub well call woman gave lecture incurred calls pay charges £ offer basically fault read text sent despite text tied advertising text see agreed accidental usage said refund pointed exactly last person said last telephone call earlier day called wind pm sunday night adding another minutes hrs earlier day sniggering phone offered cancel contract told thing decision clearly enjoying offers direct line cancel contract quickly paying people said basis last man phone told confirmed £ refund £ credited back charged call switzerland point call told escalate escalating good call give lecture incurred charges pay irrespective circumstances told phone wound now four hours life stolen customer care today stung charges call woman straw broke camels back researched find superdrug using offering unlimited calls unlimited texts gb data unused rollover £ pcm contract £ start gift vodafone offering similar deal £ pcm giff gaff similar deal bother wound overcharged abused fufuubfufuubfufuub update called told credits applied credit balance shown wiped now owe monthly amount oh dear even legal ,5,13,1,6,7,9,7,18,22,31,6.6,Positive,05-Aug-18,Sunday,Aug-18,,,,,,,,,,,,,,,,,,,
180, worst customer service offered  lifetime £ sim  told never change apart inflation months later said longer offer deal upped £ reduced minutes first rang email say changing told sent email accident wasn t changing months later direct debit went minutes went  m never aggressive operators questioned weren t going security questions operator hung didn t think change contract like obviously leaving ,1,1,0,4,1,1,2,1,3,3,-1.75,Negative,05-Aug-18,Sunday,Aug-18,,,,,,,,,,,,,,,,,,,
181, extremely rude unhelpful customer service forgot password tried resetting online unable due system accepting last name called customer service extremely rude lady unhelpful hung phone called second person asked email spelling letters person shouts says yes go outrageous service wonder one star reviews ,0,1,0,0,1,1,1,2,1,3,-0.8,Negative,04-Aug-18,Saturday,Aug-18,,,,,,,,,,,,,,,,,,,
182, terrible customer service cell phone service never representative phone unlock phone customer years stay away warned ,1,1,1,2,0,1,1,0,1,1,-1.25,Negative,04-Aug-18,Saturday,Aug-18,,,,,,,,,,,,,,,,,,,
183, shady pricing structure used main reason left canx tv landline perception customers providing value money reinforced constant price hikes inability pay fare fee creators content greedy give single £ necessary incidently price offered keep packageyet happy rip people long term stay away stream now tv firestick anything bunch money grabbing con men ,2,5,1,1,5,1,1,8,4,10,0.7,Positive,03-Aug-18,Friday,Aug-18,,,,,,,,,,,,,,,,,,,
184, beyond joke bought pay monthly sim contract teenage son birthday present put sim card phone receive calls texts credit back carphone warehouse twice now keep telling set payg swap within hrsstill nothing heads going roll tomorrow ,0,5,0,0,3,0,2,5,2,5,2.35,Positive,03-Aug-18,Friday,Aug-18,,,,,,,,,,,,,,,,,,,
185, drawn slightly lower prices end paying much short medium long term thought try mobile quickly realised poor phone signal around lived phoned cancel within days stood strong instead told fix issue new handset resolve agreed give go big mistake long meant still cancel part day customer satisfaction guarantee resolve issue promised weeks replacement phone different sim troubleshooting multiple times agreed fix issue send bag return handset bag never arrived got stuck loop talking literally worst customer service reps ever dealt email back office function find issue bag time chased bag told take business days response back office even escalating called managers process loop important things note mobile provide email address communicate now know must avoid everything writing customer service reps also double customer complaints department least told several occasions essentially escalate actually true told managers call back like say need put aside hours every time need call back finally got bag return phone months starting return process unfortunately damaged phone time phone insurance told now meant cancel even explaining phone repairable insurance fact damage phone respect customer satisfaction guarantee even admit provide phone signal live finally got someone threatening cancel direct debit quickly tried offer £ resolution handing another manager totally context resolve expensive issue trying resolve now realise knew heading trying resolve issue trying make look like ends third party ombudsmen complaint servicenext manager phone admitted customer complaints different department customer service lied multiple times upped offer £ resolution explained resolve issue trying resolve trying charge two year contract service knowingly provide manager said accept need file complaint cisas third party ombudsmen service asked writing days later resolution proposal writing offer changed £ £ agreed port number onto new provider cancel remainder contract minutestexts phone decided now time accept even though really justice situation wanted mobile life envelope written resolution totally different one offered verbally another sheet paper declaring reached deadlock oddly date stamped now needed go cisas make complaint rung mobile discuss obvious error written resolution declaration reaching deadlock sent envelope accept resolution written told different mobile managers long talk reached deadlock still believe currently going cisass complain procedure months paying phone use network provide phone signal town live hope someone mobile actually cares reads takes serious look operate worry processes designed scam people money rather provide service actually designed work way ,6,10,3,4,4,7,3,13,12,16,1.25,Positive,03-Aug-18,Friday,Aug-18,,,,,,,,,,,,,,,,,,,
186, really like leaving bad reviews experienced truly terrible customer service made easy leave mobile warned long review read discover considering leaving first found great deal via uswitch first hurdle getting past security checks first call asked pw ve set first joined two years ago said sure two years rung much operator said unless knew pw access account obviously case pressed surely confirm means asked security questions ended times calls got disconnected fair enough except one operators helped reset pw next call realised reset hang call account got locked start guy retention team told compare plans via third party like uswitch may offer mobile provider offers even implying practices may questionable never heard theory company made deal uswitch therefore anything offer company consents first sign routine offered lots incentives stay reasonably polite kept talking reiterating points even said got whenever asked question jumped gave longwinded answer confused even finally considered taking offer leave work asked continue conversation later day case rang provider check deal saw online told expired offer something almost good decided accept also even top costumer service superb won s now needed pac code proved final straw rang last time failed attempts train wanted code quickly new sim next day told lady wanted pac number asked wanted leave said plainly experienced appalling customer service unless match deal day contract stay offering months ridiculous considering fast new offers generated want take advantage new deal half way existing contract enter yet another months unless see old plan leave also said knew anything better based previous conversations apologise everyones behalf appreciated however stay upbeat kept trying find something taking longer happy point nice keeping waiting either saying something like moment trying find something said please forget finding deal pac code gave code proceeded tell leave dd open three months case incurred roaming charges said done aboard repeated keep dd instructions open may incur roaming charges said knew plus take three months billed understand another month three instead explaining things calmly said cancel chose pay final bill thinking trying avoid paying bill asked final bill point hung phone heard click definitely hung explanation never hung customer service rep work call centre discovered sacked believe thankfully conduct made much easier leave mobile perhaps good nothing outsourced call centres clearly training standards subpar best every single operator spoke hurry listen instead listening trying tell couple patronising tell child lack intelligibility solve problem need admit insinuate customers fault ve liked surprised bad reviews already trustpilot sadly confounded stats wish looked reviews signing first place staying long surely retain passive demographic never check much value money getting return allowances focus completely recruiting new customers know getting please focus revenue cutting costs increase margins outsource calls need make sure wherever people calling understand culture country dialing frankly accents gave away stranger still everyone seemed english name like andy acting foreign help case afraid really hope investigate things running good time restore reputation ,5,20,7,10,9,10,8,20,25,28,12.45,Positive,02-Aug-18,Thursday,Aug-18,,,,,,,,,,,,,,,,,,,
187, called multiple times asked complaint looked never frustrated locked contract getting service paying worse thing keep reading richard branson thinks companies superior ditched latest book disgust ,3,0,1,2,0,2,0,1,4,3,-2,Negative,02-Aug-18,Thursday,Aug-18,,,,,,,,,,,,,,,,,,,
188, utterly frustrated dealing called customer service spent minutes explaining access mobile account check monthly charges checking e mail addresses passwords discussing two operatives changes made e mail address access accounts new passwords put place told good golike hell good go left charge made bank account unable check range services including tv broad band works monthly payment substantial feel getting value money many years dealing time move others beware ,3,7,1,2,2,2,2,6,6,6,0.35,Positive,01-Aug-18,Wednesday,Aug-18,,,,,,,,,,,,,,,,,,,
189, paid full amount month first day received new sim card informed way finishing campaign end month unfortunately use various services single service mislead ripped customer service always misleads ,1,0,0,1,0,0,0,2,1,4,0.05,Positive,01-Aug-18,Wednesday,Aug-18,,,,,,,,,,,,,,,,,,,
190, rarely leave reviews customer service ay absolutely terrible leave zero stars customer support care circumstances laugh stress might tell relax even though company charging things ordered unless like spend mins hold transferred another department spend another minutes hold avoid companyavoid costs ,1,0,1,2,1,2,2,1,4,4,0.65,Positive,31-Jul-18,Tuesday,Jul-18,,,,,,,,,,,,,,,,,,,
191, purchased sim deal data mins texts £ pcm already media home broadbandlandline receive data sim card tried sim card different phonesreset apnsetting etc giffgafftalktalk normally put sim card voila works complained ceo made numerous attempts fixed customer services end got pac number leave believe atrocious service received occasion last phone call customer services unsatisfying rude media already aware problem exists choose ignore cause extreme upset customers saying permutation reasons fault tried possibilitiesstill joy stay clear company await response complaint compensation inferior service additional information provided pac code leave transfer complete fully sim card active number new provide three active number calls coming still routed sim problem required lot phone calls emails think now fully ported now ,3,4,1,1,2,5,2,6,9,8,-1.6,Negative,31-Jul-18,Tuesday,Jul-18,,,,,,,,,,,,,,,,,,,
192, chose sim deal total nightmare make receive callsspoke advisor able adequately explain service corrected insisted speaking supervisor manager advisor interested defending procedures said pass message knew previous experience calls rarely returned asserted right speak customer manager went mins resolution one anyone else hours terrible wish stayed current supplierhoping cancel pac transfer ,1,2,2,2,1,3,1,4,4,6,0.75,Positive,31-Jul-18,Tuesday,Jul-18,,,,,,,,,,,,,,,,,,,
193, denied contract phone first took sim deal told six months upgrade another contract months gone phoned phone told leave sim deal stuck another six months upgrade phone knowing phone broken broken hearted avoid told cancel sim deal dif pay remaining nonths ,1,2,0,2,2,4,2,2,5,3,-1.9,Negative,31-Jul-18,Tuesday,Jul-18,,,,,,,,,,,,,,,,,,,
194, husband offered upgrade couple weeks ago offer sounded great meant need new sim  s things went wrong sim didn t work samsung phone several calls many hours put hold advised factory reset took half hours regain previous apps information contacting re compensation said manager call leaving message direct number name call spending another minutes phone didn t resolve issue offering £ compensation must plus hours inconvenience completely happy contract staff rude don t seem care call days probably day  s working  t answer come sort many complaints need ,0,2,0,0,1,0,0,6,2,7,2.9,Positive,30-Jul-18,Monday,Jul-18,,,,,,,,,,,,,,,,,,,
195, recently change phones spent hours best buy time spent waiting customer service answer phone call even guys helped visibly annoyed least got paid afterwards found almost phones tried incompatible s service last one identical one worked came mobile box strongly recommend going different service ,1,2,1,1,1,1,0,3,2,5,2.4,Positive,30-Jul-18,Monday,Jul-18,,,,,,,,,,,,,,,,,,,
196, unknowledgeable called customer service agent stop talking hang shame used trust guys ,0,0,1,1,0,1,0,1,1,1,-0.9,Negative,29-Jul-18,Sunday,Jul-18,,,,,,,,,,,,,,,,,,,
197, leaving twenty years give damn good deal recently added £ per month notice letter opt change course know many people read properly act upon within one month decline window resent shabby barrow boy tactics tried several times call first time told seen better tariff another network introductory offer said rubbish said thinking leaving put hold forever put phone second time told increase line rpi inflation also rubbish said going put hold speak cancellation team gave direct number work third time said wanted stay new tariff locked month contract rather rolling one month told ts cs contract getting worse worse enough problem cancel effort keep custom years estimate spent ££ different information every time called including confusion password broadband thinking canceling well want give moneystay away ,4,5,6,6,2,3,2,5,13,8,-0.95,Negative,28-Jul-18,Saturday,Jul-18,,,,,,,,,,,,,,,,,,,
198, absolutely horrific customer years signal poor last years agreed never allowed run debt autism adhd avoidant pd pd possibly bipolar new contract  forgot  continue reasonable adjustments disability apps background ran background running debt harassed months seriously mentally ill daily calls demanding money told bankrupt debt charity says afford £ month particularly bad call said going kill sent police section police think needed sectioning evil rubbish use ,5,4,5,7,2,8,1,6,11,8,-4.15,Negative,27-Jul-18,Friday,Jul-18,,,,,,,,,,,,,,,,,,,
199, honestly  m much trouble mobile media don t know company well tricky damn marketing substance bill double reason called passed different people told system error take days refund ,1,1,1,0,0,1,0,3,2,4,0.35,Positive,27-Jul-18,Friday,Jul-18,,,,,,,,,,,,,,,,,,,
200, made mistake joining mobile uk realise taken look page woeful customer service reviews week trying someone give access account told call back time actually working daysupdated three weeks still waiting customer services deal query ring back despite huge number phonecalls absolutely dismal thinking taking contract definitely recommend use another company one running ground purpose ceo knows c service issues chooses act hope ceo reading review tommockridge virginmediacouksince writing review issues eventually resolved benefit following bt copying customer service model done uk locals actually care service give ,0,4,1,1,2,3,2,6,3,9,2.5,Positive,27-Jul-18,Friday,Jul-18,,,,,,,,,,,,,,,,,,,
201, bad bad service ,1,0,1,1,0,1,0,0,1,0,-0.75,Negative,27-Jul-18,Friday,Jul-18,,,,,,,,,,,,,,,,,,,
202, beware hidden clause upgrading phone monthly plan price may change time contract people pay extra go allowance change monthly plan price time seems bit scam ,0,4,0,2,1,0,0,1,2,2,-0.95,Negative,27-Jul-18,Friday,Jul-18,,,,,,,,,,,,,,,,,,,
203, used like mobile time struggling financially big way even gave couple months courtesy tried diligently fix network problems even waived fee ship replacement phone lcd unit became nonfunctional less month purchase happened years ago although never understood reason behind charge st place call centers based countries halfway around globe thick foreign accents notable unfamiliarity english language always presented communication barrier english speaking usa residents like granted little frustrating hugissue past several months things really slipped lg tempo lcd unit stopped functioning screen looked like kaleidoscope phone months customer service rep spoke told problem send new phone last second sneaked charge refueled waive spoke supervisor minutes arguing threatening drop wsp reluctantly agreed ensured correct shipping address d recently moved told phone arrive business days days later phone days later still phone called customer service find reason delay csr idea talking quickly put hold minutes long wait came back line inform order yet processed type phone longer stock long argument insisted speaking supervisor put hold minutes supervisor came arrogantly informed must pay fee pay fee phone defective start stock problem pay something part without use phone week another intense argument pointing aforementioned finally relented meantime choice go local walmart spend purchase new phone days later new phone finally arrived phone defective battery charged many hours spent phone hold arguing csr sent yet another phone yet phone configured activated calmed took battery phone activated placed phone defective battery finally functional wireless phone technically without wireless device weeks purchased phone walmart thrust extreme financial hardship wireless device crucial earning living ,8,11,5,4,4,3,3,9,15,13,-1.9,Negative,26-Jul-18,Thursday,Jul-18,,,,,,,,,,,,,,,,,,,
