Sr.no.,Review_body,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,sent.val1,category_senti1,Date,Weekday,Month and Year,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18
285, entered teenage son pay monthly contract without knowledge trying cancel back pay go credit didnt pass security question even though correct stolen credit balance currently funny need security questions enter son illegal contract ,2,1,1,1,1,2,0,2,3,5,0.4,Positive,06-Aug-18,Monday,Aug-18,,,,,,,,,,,,,,,,,,,
286, going leave fault want oneplus o years never problem current phone galaxy s edge fact one subscription service added due year old pressing link rung cancelled charge put block future subs amazes look trustpilot star reviews seems old chestnut nobody gives reviews happy sprout things go wrong ,0,2,0,1,2,3,1,3,4,2,-1.6,Negative,05-Aug-18,Sunday,Aug-18,,,,,,,,,,,,,,,,,,,
287, shocking prices calls france tried call mum got answerphone hung times charged calls totalled seconds altogether stick network signal anywhere along keven right leaving contract ends ,0,2,0,1,0,0,0,1,2,0,0.05,Positive,05-Aug-18,Sunday,Aug-18,,,,,,,,,,,,,,,,,,,
288, speaks even one star deal samsung galaxy s came newest phone time end contract phone paid inform tell deal cheaper reluctant change plan sim despite fact phone paid came upgrading wanted extra £ month half data previous contract allowed four months go prices fall went back prices deals remain largely unchanged seem okay first contract comes upgrading try bleed much money possible insanely expensive new contract left horrible taste mouth moving voda three asap ,2,5,1,3,3,1,3,5,3,4,-0.4,Negative,05-Aug-18,Sunday,Aug-18,,,,,,,,,,,,,,,,,,,
289, nothing liars corrupt need investigating like needle haystack ,0,0,0,0,0,0,0,0,1,1,-0.5,Negative,04-Aug-18,Saturday,Aug-18,,,,,,,,,,,,,,,,,,,
290, got cold call sometime advertising free contract month asked agent three times go back pay go said yes month completed heard nothing phone got stolen safe measure asked sim locked new one number oh sorry contract rubbish first contract secondly numbers transferred begrudgingly asked rid contract told without paying upfront year worth contract lady store patronising put phone someone else customers real issues main priority call told regardless paying phoned sometime later explained shouldnt even got contract months agreed month agent said oh well want listen call actually follow know call centres work dig call charge receive call writing takes longer week decided without phone paid front d stolen use bloody contract agree terms read one mentioned anything month nothing called may year now sold debt debt collectors rennound intentionally sabotaging peoples credit scores even pay debts chase immediate family debts arent pay ve putting letters mums door minute call patronising scottish woman called stacy help spoke entire time accusative tone kept putting hold find simple details partners work send debt letters company somehow found mums address even address correct name took minutes find employed print letters using logo wasnt asked asked speak someone efficiently look previous details actually listen offending call started mess dodged clearly internal support lacking something known told well used service fault bloody world anyone life expected phone use anyway spite past paid debt stopped using phone closed service nonpayments still harassing services used call stacy topper cake patronising know facts without putting hold presumably ask colleague help one point intentionally winding smarmy questions every single reason provided able call moment month first know contract months told month free pay go secondly friends phones question one absolutely topper girls attitude thirdly first second point combined hell one supposed call complain something prior happening someones phone know company thrown contract begin mention one gave company permission use mothers address answer employ speak speak us though investigative team access details one think breach personal data somewhere think actually applied job certainly dodged bullet store staff useless cold callers liars customer service agent smarmy af means services good customer support format god awfulneedless say review go right heads templated response probably asking details ect frankly company sod review customers considering waste time started compliment long standing customer ended major inconvenience keeps haunting long company one cause move another company since make unsolicited cold calls fabricated offers ,6,9,5,3,6,5,2,15,18,22,-1.75,Negative,04-Aug-18,Saturday,Aug-18,,,,,,,,,,,,,,,,,,,
291, real problems want leave believe obstructive giving pac codealso obstructive recording complaint obstructive providing information complain offcom see responded thank reply ashleigh however say different things ,3,1,0,0,1,2,1,2,4,4,-0.3,Negative,03-Aug-18,Friday,Aug-18,,,,,,,,,,,,,,,,,,,
292, read reviews site feel must talking different company one deal always every dealing found considerate fair reasonable company business every occasion contacted always polite friendly customerfocused say anyone hesitate join company praise highly enough ,0,2,0,0,4,0,1,5,0,8,4.35,Positive,03-Aug-18,Friday,Aug-18,,,,,,,,,,,,,,,,,,,
293, incompetent company network call centre store staff nobody knows anything anything company need start investing staff training product knowledge asap fair staff complaining customers put straight staff first opposed crooks run network providers ,2,3,0,1,0,1,0,0,2,3,-1.6,Negative,02-Aug-18,Thursday,Aug-18,,,,,,,,,,,,,,,,,,,
294, terrible missold new phone customer told sell old one shop locked old phone kept billing new one disgraceful behaviour ,2,0,2,1,0,1,0,0,2,1,-0.45,Negative,02-Aug-18,Thursday,Aug-18,,,,,,,,,,,,,,,,,,,
295, worst phone company existencepoor reception poor signal poor customer service shocking ,0,0,0,0,0,0,0,0,0,1,-1.75,Negative,02-Aug-18,Thursday,Aug-18,,,,,,,,,,,,,,,,,,,
296, great coverage questionable capacity moved last year impressed despite claims found  real world  speeds actually slower circumstances find especially bad central london coverage fine despite maximum bars phone pretty much unusable busy areas especially near mainline station short lot people network cope speed test week st pancras full coverage speed measured mbps ,1,2,2,1,2,1,0,4,2,6,0.7,Positive,02-Aug-18,Thursday,Aug-18,,,,,,,,,,,,,,,,,,,
297, honestly praise customer services enough although slightly expensive rival companies worth every penny broadband account struggled paying bill recently restrictions placed account rang explained autistic little boy uses tv calm melt lifted restriction able make payment gave longer pay bill customer service advisors always polite curteous wont go another company now broadband ,1,2,1,1,2,1,0,3,3,6,0.8,Positive,02-Aug-18,Thursday,Aug-18,,,,,,,,,,,,,,,,,,,
298, year switched vodafone endured tumultous number years general experience mobile phone operators good sometimes harrowinganyhow cause speak representative morning guy called josh following discovery unwanted charges bill premiumscam numbers making call past experiences vodafone like inspire confidence reasonable expectation resolve situation satisfaction however misguided josh listened customer made discreet enquiries returned advice positive resolution often perhaps customers quick criticize issue praise due rather suspected writing negative review today happy oppositewell done josh ,1,6,2,2,5,2,1,7,3,11,3.95,Positive,01-Aug-18,Wednesday,Aug-18,,,,,,,,,,,,,,,,,,,
299, s staff either untrained false years new problems recently due upgrade phone contractwanted huawei p similar contract find one store website store told meet offers offer best business looked online found lovely deal mobilephonesdirect purchased upgradenew phone comes new sim card worry much used s webchat customer support said problem move old number new sim need phone cancellation team guess match contract mobilephonesdirect move number ignorate giving plain false information currently two contracts £ month upgraded phone plan wanted trouble moment furious customer service complaints team stupidly slow looking making sales helping customers disappointed years brilliant service ,2,6,2,2,4,4,3,5,5,9,-1.45,Negative,01-Aug-18,Wednesday,Aug-18,,,,,,,,,,,,,,,,,,,
300, bought brand new iphone outright affiliation service provider used pay go sim card now find  ve got pay £ unlock phone switch sim card earth authority force use future  m pay go annoyed cheek paid  m glad switching provider also app useless doesn t show historical info difficult usethanks offer assistance spoken three times things resolved  m happy lose £ another company thanks ,2,3,1,3,3,1,1,4,3,6,2.2,Positive,01-Aug-18,Wednesday,Aug-18,,,,,,,,,,,,,,,,,,,
301, far worst phonenetwork provider uk lack control account user bill player unbelievable verification measures place forgotten password instead end blocking account phone contracts sim contracts broadband contracts extortionately priced go three provider £ £ sim contracts three unlimited calls texts gb data lucky even gb data £ contract experiences customer service stores also lacking impolite bill payer turn away bill payer offer help user device go take look manchester market street three stores right next gets customers store peak hours three always filled customers happy employees ,0,3,1,1,2,1,1,4,7,7,-0.85,Negative,01-Aug-18,Wednesday,Aug-18,,,,,,,,,,,,,,,,,,,
302, customer service sales terrible service waiting customer approval straight new contract care customer straight higher money contract called say already new contract £ £ big defence package data less mind give call text info day wait longer hours finally bad budget contract always say good deals contract liars cheating customer horrible services ,4,4,4,3,3,2,3,4,4,5,1.4,Positive,01-Aug-18,Wednesday,Aug-18,,,,,,,,,,,,,,,,,,,
303, used work initially per cent lines life gradually lowered per cent upgraded tablet deal sales person took completelywithout letting know making calls getting promised issue resolved today told honour complete joke even listened call salesperson mentioned removed ,0,2,0,1,1,0,1,2,2,1,3,Positive,31-Jul-18,Tuesday,Jul-18,,,,,,,,,,,,,,,,,,,
304, never issue actually quicker networks  ve ,0,0,0,0,0,0,0,0,0,0,0.4,Positive,31-Jul-18,Tuesday,Jul-18,,,,,,,,,,,,,,,,,,,
305, website absolutely shocking every minutes comes find page sort error understand advertised fantastic company website bag tried phone upgrade times card declined money init page error find page iv put bank details several times absolute waste time quick enough put phone bill take fast enough sort website ,1,2,1,0,1,1,1,2,2,2,-2.25,Negative,31-Jul-18,Tuesday,Jul-18,,,,,,,,,,,,,,,,,,,
306, offered upgrade gb £ astonishing gb £ kind enough discounted rate looking via app ,0,0,0,0,1,0,0,1,0,1,0.5,Positive,30-Jul-18,Monday,Jul-18,,,,,,,,,,,,,,,,,,,
307, never problem company money spent bill contacted removed refunded ,1,1,0,1,1,1,1,1,2,1,0.4,Positive,30-Jul-18,Monday,Jul-18,,,,,,,,,,,,,,,,,,,
308, customer service line atrocious never left feel irate phone customer service member ted needs learn talk people asked speak supervisor manager told exist end tears phone hangs husband accused threatening behavior asked speak supervisor feel fraud committed account speak anyone truly despicable customer service feel sick shocked angry orange customer twelve years ,7,0,5,2,0,1,0,2,8,4,-5.6,Negative,30-Jul-18,Monday,Jul-18,,,,,,,,,,,,,,,,,,,
309, go going abroad bit traveler offered usage countries jumped chance ending years vodafone yes phone ok uk coverage near good vodafone coming abroad well may well phone process traveling europe far france belgium luxembourg switzerland germany italy various locations metropolitan cities basel brussels lille pisa rome naples g times matter seconds hoping use phone satnav europe buy satnav coupled girlfriends phone vodafone thank god went contacted people spoke nice real solution contact provider contact italian service provider try explain problem english might speak pay £ month service want dirty work unbelievable fact people network italian people g working fine solution honest really good enough hopefully somebody read endure absolutely absismal service abroad one bit advice stick know go vodafone ,1,5,2,3,4,2,2,8,4,12,5.1,Positive,30-Jul-18,Monday,Jul-18,,,,,,,,,,,,,,,,,,,
310, someone managed walk another store miles away live buy new iphone x set gb data plan account discovered chance went store upgrade phone said upgraded alreadyspent time phone fraud department helpful fair assured billed fraud received next bill guess charged gb data plan worse still now received text message saying data plan used now phone send receive text whatsapp messages also means fraud still going even stopped fraudulent use never mind investigating thief trying call helpline press button press button etc etc second attempt cut dreadful beyond words ,5,5,3,3,1,3,3,3,6,5,0.1,Positive,30-Jul-18,Monday,Jul-18,,,,,,,,,,,,,,,,,,,
311, poor makes difficult cancel contract fully completed ,0,0,0,1,0,1,0,1,1,1,-1.35,Negative,30-Jul-18,Monday,Jul-18,,,,,,,,,,,,,,,,,,,
312, neil amazing staff member fan speaking phone staff member called   neil  much understood mostly case recommend speak neil time frustration comes time want clear star goes staff member neil case give zero stars ,1,2,0,1,1,1,0,2,2,2,1.1,Positive,28-Jul-18,Saturday,Jul-18,,,,,,,,,,,,,,,,,,,
313, ordered sim plan line waited several days sign said sim text dispatched phoned customer services stated needed take proof home address id store e mail explaining operator unable explain necessary explanation contacted great nearest store miles away pay parking  s ordered line ended going local carphone wharehouse secured package immediate issue sim card come great first experience service ,0,4,0,0,1,1,0,3,1,4,0.7,Positive,28-Jul-18,Saturday,Jul-18,,,,,,,,,,,,,,,,,,,
314, network coverage problem r using t mobile phones coverage ,0,2,0,1,0,1,0,0,1,0,-0.75,Negative,28-Jul-18,Saturday,Jul-18,,,,,,,,,,,,,,,,,,,
315, aware purchasing use hidden pricing strategies website one price shown click pages finally go checkout price increases due vat added customer service team explanation someone spoke said  s price increased update website issue receiving email gee internet look £ went purchase now £ phoned said  s due discount voucher code email however calling back morning now apparently price increase updating site take seconds update prices isn t true operator actually rather rude great service many years useless signal also really bad places ,1,2,2,1,2,1,2,3,4,4,1.4,Positive,27-Jul-18,Friday,Jul-18,,,,,,,,,,,,,,,,,,,
316, partner leaving since awful broadband service mobile contract months letter sent email sent since advising leaving poor decided lock phone since leaving bt inform charge unlock advised dispute suitable resolution advise ofcom make payments resolved act professionalism expect kind customer service someone offshore clearly understand think someone needs contact ceo ,2,3,1,1,1,1,1,5,2,7,2.5,Positive,26-Jul-18,Thursday,Jul-18,,,,,,,,,,,,,,,,,,,
317, year now contract finished january thankfully internet connection speed never great last couple weeks slowed lot contacted customer service number times since started contract whoever speak comes across like scripted say things deny connection speed poor something done recommend becoming customer try find supplier better reputation ,1,0,0,0,0,0,0,1,1,2,0.8,Positive,25-Jul-18,Wednesday,Jul-18,,,,,,,,,,,,,,,,,,,
318, applied one monthly plans online days ago order processed receive email saying call cs discuss details order upon calling told agent build upfront cost contract agreed told wait request clearance suddenly conversation connection abrupted suddenly behalf called another agent told order denied cancelled however evening received email dpd saying order delivered next day naturally called cs told order processed cancelled whatsoever received phone activated plan upfront cost deduced account received notice first bill however day text message saying order cancelled therefore processed placed order meantime phone already contract ongoing called cs assured one agents probably mistake system however later email saying order cancelled calling cs agent tells fraud concern raised contract go nearby store confirm information provided charges performed credit check prior granting contract days nothing bad experience charged supposed receive rubbish customer service treatment moreover falsely accused fraud reason whatsoever proceed agony operator congratulations keep amazing customer treatment ,4,4,2,3,0,4,1,6,9,10,-1.3,Negative,25-Jul-18,Wednesday,Jul-18,,,,,,,,,,,,,,,,,,,
319, one worst contracts ive ever entered rude staff late payment mark credit file payment contract ended unaware contract ends renew advise dont bother ,0,0,0,0,0,1,0,2,4,2,-1.65,Negative,25-Jul-18,Wednesday,Jul-18,,,,,,,,,,,,,,,,,,,
320, removed ability merge calls advertised fact say  s due fraudulent activity using service typical crap service premium price networks offer ,1,2,2,0,0,0,0,2,3,3,-0.9,Negative,25-Jul-18,Wednesday,Jul-18,,,,,,,,,,,,,,,,,,,
321, ever customer never provider thought needed broadband good deal loyalty wrong enquired thursday signed gave dd details etc given install date sunday call saying bt rejected order something line inactive course new property moved ewe broadband team told worry sort bt another install date given following friday night broadband team call say bt rejected order reason decided go local store see find going whole day really whole saturday branch turns property fibre broadband exactly quoted main hub block flats fibre runs property means supply fibre asked bt come give us supply advised financially viable bt asked none told signed weeks ago advise even apologise asked order cancelled gone rival supplier advised said utter rubbish poor show customer service awful top losing broadband business may well lose whole households phone business well ,3,7,3,3,2,4,3,8,7,10,-2.15,Negative,25-Jul-18,Wednesday,Jul-18,,,,,,,,,,,,,,,,,,,
322, one worst customer service worst network always charging try cancel contact asked go store discusting butcher customer care ,1,2,1,1,0,1,0,0,2,3,-0.35,Negative,25-Jul-18,Wednesday,Jul-18,,,,,,,,,,,,,,,,,,,
323, mobile instead home network basically never great last weeks gone complete crap takes forever anything online restarted router countless times futile gesture even play ps online now one source entertainment sadly appreciate guys ,0,3,1,0,1,2,1,1,3,1,-0.95,Negative,24-Jul-18,Tuesday,Jul-18,,,,,,,,,,,,,,,,,,,
324, really happy since taking contract recently become frustrated although service nearly areas visit downtime since joining come increasingly disappointed partners contract finished finished months ago decided add additional line onto account bill also good offer call months ago told able additional line missed couple payments time anyway told months worth payments sort long time months later told despite paying early every single month told months told today reason pay via standing order instead direct debit getting penalised paying bill time choosing control finances paying bill generation day told months ago told paid direct debit eligible additional line told agent score okay s end ,2,6,1,0,4,1,2,4,2,10,2.45,Positive,22-Jul-18,Sunday,Jul-18,,,,,,,,,,,,,,,,,,,
325, terrible customer service make false promises getting back concerning upgrade password reset overcharging bills even added £ sim contract phone one point addition current contract thanks goodbye ,1,0,1,1,0,1,0,0,1,1,-0.25,Negative,21-Jul-18,Saturday,Jul-18,,,,,,,,,,,,,,,,,,,
326, honestly worst company phone tbh internets weeks engender appointments still internet later eevare telling anything bill right paying box flashy lights great way waste money yeah staying laugh ,1,1,1,0,2,0,2,1,1,2,1.75,Positive,21-Jul-18,Saturday,Jul-18,,,,,,,,,,,,,,,,,,,
327, able use iphone weeks waiting verification password appleid kept told different things last thing told take hours issue resolved resolved think told phone got email stating wait nd august morning talking employee apple support rude hung apple support employees speak understand english properly still waiting phone work frustrating surely purchasing another iphone going expose apple social media ,0,2,0,1,0,0,0,1,1,2,1.3,Positive,21-Jul-18,Saturday,Jul-18,,,,,,,,,,,,,,,,,,,
328, please read experience gb month seemed disappear unusually quickly every time called suggesting change deal never give solution didn t cost least £ existing customer incentive help leaving help £ bill month add ons decided wanted leave  s nightmare began try leave multitude hidden fees specified contract ended pay aggregate £ cancellation plus months worth bills despite using anymore must called times waiting hours categorically decide leave policy squeeze much money message typical scenario corporation accountability customers ability debit account easily rip two reasons take advantage ignorance don t forget don t sign contract anymore join carrier reason nothing hold sometimes send long winded documents make feel informed illusion documents often don t relevant information like called hidden feesb know don t time us jobs families care  t pick challenge know make process long winded bureaucratic possibledon t forget inconveniences problems encounter aren t coincidences deliberate manoeuvres make us incapable solve problems ,2,5,0,4,3,1,4,9,7,17,2.95,Positive,20-Jul-18,Friday,Jul-18,,,,,,,,,,,,,,,,,,,
329, phone devoleped software problem spoke apple direct informed take aylsbury branch helpfulin fact several times getting apple front line banned shop now canceled account years now moved sky issue earth high street shop especially climate ban people shop kind service offerrobert smith ,0,0,0,1,1,1,0,4,3,2,-1.75,Negative,20-Jul-18,Friday,Jul-18,,,,,,,,,,,,,,,,,,,
330, bought iphone gsm handset put sim card now accept sim card want £ unlock robbing dogs ,0,0,0,0,0,0,0,0,0,0,1,Positive,19-Jul-18,Thursday,Jul-18,,,,,,,,,,,,,,,,,,,
331, thank customer services meadowhall branch especially helen branch darren customer service department enough brilliant helping older brother learning disabilities financially exploited phone account unfortunately longer contract far customer care service experience goes amazing thank help difficult situation wish organisations take leaf book ,0,1,0,1,1,1,0,3,0,4,3.25,Positive,18-Jul-18,Wednesday,Jul-18,,,,,,,,,,,,,,,,,,,
332, wish give stars fu ck ers now part bt customer services soooooooooooooooooo fuc king s hit ,1,0,0,0,0,0,0,0,1,2,0.65,Positive,17-Jul-18,Tuesday,Jul-18,,,,,,,,,,,,,,,,,,,
333, poor stability never reimbursed overpaid month done direct debit never stopped billing eventhough contract terminated result long phone calls avoid poor quality absolutely awful customer service ,1,3,1,2,0,1,0,1,4,1,-1.9,Negative,17-Jul-18,Tuesday,Jul-18,,,,,,,,,,,,,,,,,,,
334, liars treat customers fairly appalled treated contacting advise traveling outside eu purchasing call bundle reassured notified soon reached call limit wasn t notified account suspended £ advised waiver half bill mention vat also stating app vat charges charges incurred outside eu later told incorrect error website result paid well original agreed amount lied every step way wait contract ends leave corrupt company warn everyone using disgusting company doesn t matter much good customer contract don t care responsible lending treating customers fairly ,2,5,2,3,2,3,4,10,8,9,-1.75,Negative,17-Jul-18,Tuesday,Jul-18,,,,,,,,,,,,,,,,,,,
335, years now say always really happy phones mine childrens however tonight exceptional customer service spoke lovely guy called joe phone nearly hour helped various options phones gave cheapest options fully explained everything phone buff means helpful friendly competent planning change providers anyway staff like joe continue keep custom long time thank x ,0,7,0,1,4,1,1,8,1,9,6.85,Positive,16-Jul-18,Monday,Jul-18,,,,,,,,,,,,,,,,,,,
336, charges extra regular occurrence reasoncustomer services tell done things botheronline account website always phone change anything account loyal customer years counts nothing ,0,0,0,2,1,0,1,2,0,3,1.4,Positive,16-Jul-18,Monday,Jul-18,,,,,,,,,,,,,,,,,,,
337, visiting buy gbp phone minutes friends family lasts week s product false used minutes messages internet access none used ,0,0,0,0,0,0,0,0,0,0,-0.6,Negative,16-Jul-18,Monday,Jul-18,,,,,,,,,,,,,,,,,,,
338, rubbish shoddy ,1,0,2,0,0,0,0,0,2,0,-1.25,Negative,15-Jul-18,Sunday,Jul-18,,,,,,,,,,,,,,,,,,,
339, stay clear last year asked business partner move contract clear business business reasons keep phones one service provider clear business said hear charges otherwise pay received bill never receive correspondence emails since transferring yesterday receiving letter debt collector time furious sending form bill transfer continuous reminders s accounts department failed quite years repaid supporting cautious companyplease note customer since last year ,1,6,1,1,2,1,1,4,2,8,1.3,Positive,15-Jul-18,Sunday,Jul-18,,,,,,,,,,,,,,,,,,,
340, tried purchase payg phone online back first time tried put information delivery address next click got sorry page exist figured bug system waited week tried tonight message tried giving money even manage also someone reply ask phone order going talked something expensive like speaking phone website work everyone ridiculous makes wonder service work anything else work ,2,3,2,1,1,0,1,3,2,5,1.25,Positive,15-Jul-18,Sunday,Jul-18,,,,,,,,,,,,,,,,,,,
341, please stay away expensive network bad coverage absolutely useless customer service website appalling makes sense hard navigate customer service unhelpful massive queue times ,1,1,2,2,0,1,0,0,3,2,-2.75,Negative,14-Jul-18,Saturday,Jul-18,,,,,,,,,,,,,,,,,,,
342, following sets train events main contacts overall estimate spent hours trying resolve seemed simple requestlost phone june insurance holiday donegalreported phone stolen june   suspended sim june long web chat agent sonal hour agent offered two solutions purchase refurbished phone replace sim ori take second contract supply new iphone £ upfront discount additional contractagent agreed new phone delivered londonderry store latest monday june two sims one old number one new contract explained business reasons urgently needed replacement phone agent said dpd weekend delivery agreed go second option june contacted londonderry call centre long web chat eoin eoin told phone delivered londonderry home address explained londonderry eoin told reschedule delivery londonderry add two days delivery eoin referred supervisor claire mccormick confirmed phone going dromore delivered june confirmed one sign phone claire suggested contact dpd tracking number introduced self claire asked details senior person northern ireland claire provide details referred complaints department june contacted dpd informed phone travelling via athlone banbridge depot delivery expected june dromore june contacted dpd reschedule delivery assured shawna phone held banbridge depot collected june arrived home dromore find phone left plastic box outside gate unpacked found one sim included june contacted agent pipankar hour duration end conversation pipankar told return iphone send silver bag return june went shop lisburn told supply replacement sim needed produce photo id none hand replacement sim declined june returned store lisburn passport website stated opening time store open half hour wait store open lisburn store scanner capture photo id irish passport store contacted told send replacement working days cost £ declined pay £ fee waived store also arranged previous phone  blacklisted  june sim date phone new sim showing servicephone returned eejuly bill twice normal amount called got refund £ overall appalling service especially customer years ,2,8,1,1,3,0,0,7,6,16,5.15,Positive,13-Jul-18,Friday,Jul-18,,,,,,,,,,,,,,,,,,,
343, ordered iphone three weeks ago now £ month fine told come days sent completely random phone never heard accepted mistake sent back weeks later still come kept lying phone telling dispatched soon morning got phone post thought finally opened set moon flipped box saw includes iphone absolute idiots take phone back opened update review ,1,2,2,0,1,1,1,1,2,3,-0.15,Negative,12-Jul-18,Thursday,Jul-18,,,,,,,,,,,,,,,,,,,
344, ordered home broadband phone failed deliver miserably cancelled order month ago holes decided punish refusing close account billing though actually account opened still sending monthly bills contacted occasions tell cancel account stop contacting say cancelled send another bill diabolical ,1,0,1,2,0,2,0,1,4,0,-4.7,Negative,12-Jul-18,Thursday,Jul-18,,,,,,,,,,,,,,,,,,,
345, recommend anyone customer service nonexistent try talk rude unhelpful third time charged incorrectly spoke steve billing know talking understanding services account charged using imessage text months ago replaced sim card advised charge change wrong months charged posted charge today actually used think vodafone bad much worse going write formal complaint recent experience company distress caused ,3,1,2,4,0,3,1,4,6,4,-5,Negative,12-Jul-18,Thursday,Jul-18,,,,,,,,,,,,,,,,,,,
346, reason low rating charges customer service fine last couple operators spoke though spoke stupid prices way high need end contract maybe go o better deals ,1,0,0,1,0,1,0,0,3,2,0.65,Positive,12-Jul-18,Thursday,Jul-18,,,,,,,,,,,,,,,,,,,
347, spoke karley customer service relation understanding bills suddenly gone £ dealth rude unprofessional manner rather sympathising situation actually help adamant pushing towards leaving company years treated manner appalled trust important part relationship saddens know company worked hard build relationship treat manner sad shocked disappointed customer service worse ,2,1,2,2,1,3,2,4,4,5,-2.3,Negative,11-Jul-18,Wednesday,Jul-18,,,,,,,,,,,,,,,,,,,
348, really disappointed company first listen voicemails top secondly im trying listen voicemails another phone unable set pin never heard moreover set pin another number call internet company really poor service ,1,1,1,0,0,2,0,1,2,1,-2,Negative,11-Jul-18,Wednesday,Jul-18,,,,,,,,,,,,,,,,,,,
349, simplicity better customer service providers readily available even give light day recently moved frankly wish done much sooner customer least years prepared receive couple last bill final bill documents possible late charge document also takes leave company like unfortunately decide bother go contract way hassle worthupdate response earlier regardless appreciated final bill actually arrived morning post one day left pay charged late payment yet actually cancelled contract month ago calling customer service seemed option someone account already closed resolve issues ,0,2,0,0,1,2,1,3,4,5,2.1,Positive,11-Jul-18,Wednesday,Jul-18,,,,,,,,,,,,,,,,,,,
350, problems customer service horrendous daughter holiday pay phone contract mugged phone stolen tried hour report automated message saying office closed really good enough ,1,3,0,0,4,0,1,2,1,5,0.05,Positive,11-Jul-18,Wednesday,Jul-18,,,,,,,,,,,,,,,,,,,
351, today received call concerning complaint made short previously called query entry bill asked provide bank account number refused told failed security protocol despite public advice many organisations give sort information phone today asked several questions told answered incorrectly told ones answered incorrectly called meant hand personal information told failed security questions twice true called weekend give incorrect answers refused provide bank account number per public advice told account locked need attend shop id register password simple inquiry entry bill complete disgust shockingly poor standard service ineptitude asked cancel account move supplier better command customer service told able cancel account locked take customer security seriously later called retention team incidentally asked security questions made effort retention able cancel contract without issue answering security questionsabsolutely shockingly disgraceful customer service towards long standing customer hi jenny response really sum point happened security questions came cancelling contract asking customers digits bank account number sure conclude everything sorted original inquiry remains unanswered account meant locked long standing customer leaving hope anyone reading understands customer service non existent loyalty means nothing read reviews difficult see rated jointly worst mobile provider ,3,5,4,4,1,4,2,9,8,13,-4.5,Negative,10-Jul-18,Tuesday,Jul-18,,,,,,,,,,,,,,,,,,,
352, read horrific reviews decided take plunge recieved router days activation service activated yesterdayreceived email informing running plugged router tech savvy called guy talked set broadband giving mbps downloadmagic usually takes days speedtotally suprised easy set bad stories readmust give changeover flawlesswell done ps live east end glasgow ,2,0,2,3,0,2,0,0,3,2,-0.6,Negative,10-Jul-18,Tuesday,Jul-18,,,,,,,,,,,,,,,,,,,
353, took month rolling contract last january reassured month long contract call today cancel contract start new one another tariff still told actually month one cost pounds cancel call offer better deals take deals actually find sneakingly put us longer contract think know wish change make money uswont recommend lodge complaint ,3,3,1,1,1,1,1,2,3,3,2.35,Positive,09-Jul-18,Monday,Jul-18,,,,,,,,,,,,,,,,,,,
354, previously written review company last experience even worst previous time called offered plan happy finally discovered promised last time called offered gb £ able use gb per month abroad clearly told call th june today greece holidays struggling communicate say roaming abroad low credit score since live three months uk main reason joined unlimited roaming suppose professionals tell time signed months able use roaming even said course manager tries call uk reason loose job finally paying something actually offer whereas giffgaff offers three months roaming without caring anything ,0,5,1,0,3,0,2,4,0,11,4.1,Positive,09-Jul-18,Monday,Jul-18,,,,,,,,,,,,,,,,,,,
355, hi called customer service around times issue still solved owe pounds invoice wrongly time called apologized mistake never send money backworst customer service ,2,2,0,1,1,2,1,1,2,2,0.95,Positive,09-Jul-18,Monday,Jul-18,,,,,,,,,,,,,,,,,,,
356, switched weeks ago network support apple watch advised better getting watch direct apple arrived th followed connection instructions website epic failure hours phone tech support time unpaired paired watch iphone times connect data plan even though set account yesterday received call apple support team hour mobile data said activating take hrs complete agent said fine now today watch app showing error code called explained problem put apple tech support young lady phone insisted fix issue yet failure point went apple tech support came back message saying response hour hours ago unfortunately network uk supposed supporting apple watch supporttime perhaps forget wanting use apple watch move another network updategot fed waiting yesterday th visited apple store kingston minutes watch connected data plan working please note respond contact us twitter facebook use neither platforms ,0,8,1,3,1,4,1,5,5,6,1.5,Positive,08-Jul-18,Sunday,Jul-18,,,,,,,,,,,,,,,,,,,
357, dealing frustrating experience three main complaints charge extortionate rates calls outside plan ripping customers exceptional circumstance feel like sustainable business model systems often clunky years app still fully work check details bills page load sorry means explain enormous bill means postpone paying leads line cut let scam companies charge account received text saying playmobi somehow charging cents day unless texted stop thought scam engage resulted pay £ stopped called ask clarification responsibility protect customers especially scam happening company oh classic phone mins still answer changing provider ,0,4,0,0,1,0,0,5,1,8,1.75,Positive,08-Jul-18,Sunday,Jul-18,,,,,,,,,,,,,,,,,,,
358, wrote review atrocious company years ago ran year gave updates year company tried trash credit rating debt owe two debt recovery agencies involved contacted swantee ceo fiasco resolved question asked company trashed customer reviews years yet still use come complain blame reply jenny glad hear complaint resolved read review jenny warning others atrocious company think jenny computer churning replys make sense another example company treats customers ,5,1,3,2,1,4,0,1,8,6,-4.5,Negative,07-Jul-18,Saturday,Jul-18,,,,,,,,,,,,,,,,,,,
359, barely write reviews say mobile customer service truly lovely maybe calling england match helped helpful ,0,2,0,0,2,1,1,2,0,3,2.3,Positive,07-Jul-18,Saturday,Jul-18,,,,,,,,,,,,,,,,,,,
